标题,链接,发布时间,内容
海川智能：主力资金连续6天净流出累计365.63万元（09-24）,"https://guba.eastmoney.com/news,300720,967566207.html",2020-09-24 15:43:54,"海川智能2020年9月24日收报17.96元，涨跌幅-5.67%，换手率2.72%。当日该股主力资金流入0元，流出92.14万元，主力净流出92.14万元。当日散户资金流入2041.79万元，流出1949.65万元，散户净流入92.14万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名1021/4025，近五日内该股主力资金总体呈流出状态，五日共净流出274.86万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
海川智能：主力资金连续5天净流出累计273.49万元（09-23）,"https://guba.eastmoney.com/news,300720,967196698.html",2020-09-23 15:36:52,"海川智能2020年9月23日收报19.04元，涨跌幅0.85%，换手率1.82%。当日该股主力资金流入73.61万元，流出96.62万元，主力净流出23.02万元。当日散户资金流入1325.2万元，流出1302.19万元，散户净流入23.02万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名1726/4021，近五日内该股主力资金总体呈流出状态，五日共净流出273.49万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
收盘19.2上,"https://guba.eastmoney.com/news,300720,967149499.html",2020-09-23 14:10:22,收盘19.2上
这个票是创业板的吗？创业板指数都涨了1.42%,"https://guba.eastmoney.com/news,300720,967127878.html",2020-09-23 13:36:38,这个票是创业板的吗？创业板指数都涨了1.42%
海川智能：主力资金连续4天净流出累计250.47万元（09-22）,"https://guba.eastmoney.com/news,300720,966870273.html",2020-09-22 15:50:22,"海川智能2020年9月22日收报18.88元，涨跌幅-2.68%，换手率2.59%。当日该股主力资金流入244.62万元，流出250.32万元，主力净流出5.7万元。当日散户资金流入1771.8万元，流出1766.1万元，散户净流入5.7万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名1000/4019，近五日内该股主力资金总体呈流出状态，五日共净流出241.95万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
这股无量下跌，没救了，乘还没套，走人了。,"https://guba.eastmoney.com/news,300720,965264858.html",2020-09-16 12:31:55,这股无量下跌，没救了，乘还没套，走人了。
海川智能：主力资金连续3天净流出累计244.77万元（09-21）,"https://guba.eastmoney.com/news,300720,966523387.html",2020-09-21 15:42:00,"海川智能2020年9月21日收报19.4元，涨跌幅1.04%，换手率2.85%。当日该股主力资金流入149.64万元，流出295.37万元，主力净流出145.73万元。当日散户资金流入2105.03万元，流出1959.3万元，散户净流入145.73万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名1799/4015，近五日内该股主力资金总体呈流出状态，五日共净流出271.42万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
静候花开,"https://guba.eastmoney.com/news,300720,966214779.html",2020-09-19 20:31:26,静候花开
海川智能收了6条红月线，且月线的KDJ在高位钝化正想向下跌寻求修复过高的指标，加,"https://guba.eastmoney.com/news,300720,966093470.html",2020-09-18 17:09:34,海川智能收了6条红月线，且月线的KDJ在高位钝化正想向下跌寻求修复过高的指标，加上目前的热点不在这。所以别碰为妙。
海川智能：主力资金净流出8.28万，净占比-0.34%（09-18）,"https://guba.eastmoney.com/news,300720,966071533.html",2020-09-18 15:33:51,"海川智能2020年9月18日收报19.2元，涨跌幅-0.47%，换手率3.10%。当日该股主力资金流入195.4万元，流出203.68万元，主力净流出8.28万元。当日散户资金流入2235.46万元，流出2227.19万元，散户净流入8.28万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名2008/4010，近五日内该股主力资金总体呈流入状态，五日共净流入72.66万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
短线调整面临结束，观察五分钟级别走势最终确认后开始建仓，具体走势看名字你懂的,"https://guba.eastmoney.com/news,300720,965838116.html",2020-09-18 09:07:48,短线调整面临结束，观察五分钟级别走势最终确认后开始建仓，具体走势看名字你懂的
海川智能：主力资金净流出90.77万，净占比-3.65%（09-17）,"https://guba.eastmoney.com/news,300720,965711680.html",2020-09-17 15:35:11,"海川智能2020年9月17日收报19.29元，涨跌幅2.17%，换手率3.13%。当日该股主力资金流入109.42万元，流出200.19万元，主力净流出90.77万元。当日散户资金流入2348.01万元，流出2257.24万元，散户净流入90.77万元。资金流向分布情况如下图：


海川智能近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
海川智能今日主力资金流向两市排名2020/4008，近五日内该股主力资金总体呈流出状态，五日共净流出461.4万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万股的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
。一百多手都能压盘,"https://guba.eastmoney.com/news,300720,965193423.html",2020-09-16 10:16:43,。一百多手都能压盘
今早是仙人指路吗？,"https://guba.eastmoney.com/news,300720,965174934.html",2020-09-16 09:55:29,今早是仙人指路吗？
海川智能:关于对外投资设立合资公司进展的公告,"https://guba.eastmoney.com/news,300720,965030528.html",2020-09-15 16:20:25,"公告日期：2020-09-16

证券代码：300720 证券简称：海川智能 公告编号：2020-066 号

广东海川智能机器股份有限公司

关于对外投资设立合资公司进展的公告

本公司及董事会全体人员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

一、对外投资概述

广东海川智能机器股份有限公司（以下简称“公司”）于2020年8月27日召开
的第三届董事会第十一次会议，审议通过了《关于公司对外投资设立合资公司的
议案》，同意公司与自然人段飞红、谢东中共同出资设立佛山市海川智能仪表有
限公司（暂定名，最终以市场监督管理局核准登记为准，以下简称“合资公司”）。
具体内容详见公司于2020年8月28日在巨潮资讯网上刊登的《关于公司对外投资
设立合资公司的公告》（公告编号：2020-057号）。

二、对外投资的进展情况

近日，该合资公司已完成工商注册登记手续，并取得了由佛山市顺德区市场
监督管理局颁发的《营业执照》，相关企业登记信息如下：

统一社会信用代码 91440606MA559ANB33

名 称 佛山市海川智能仪表有限公司

类 型 有限责任公司（自然人投资或控股）

住 所 广东省佛山市顺德区北滘镇黄龙村龙展路 3 号之一（住所申报）

法定代表人 段飞红

注册资本 壹仟万元人民币

成立日期 2020 年 09 月 09 日

营业期限 长期

经营范围 研发、制造、销售：智能计量设备及仪表。(依法须经批准的项
目，经相关部门批准后方可开展经营活动。)

三、备查文件

1、合资公司营业执照；

2、核准设立登记通知书。

特此公告。

广东海川智能机器股份有限公司董事会
2020 年 9 月 15 日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
因为搞理化计量工作，所以情有独钟海川。期盼着能出现一只白马仪器仪表龙头，特留一百,"https://guba.eastmoney.com/news,300720,964909024.html",2020-09-15 11:29:50,因为搞理化计量工作，所以情有独钟海川。期盼着能出现一只白马仪器仪表龙头，特留一百股五年。
此股死气沉沉，没有人气。,"https://guba.eastmoney.com/news,300720,964665450.html",2020-09-14 14:32:02,
业绩优良增长，小行业，大作为。冷门股，关注度低，换手率不够，很难上行。缓慢爬升中,"https://guba.eastmoney.com/news,300720,964410823.html",2020-09-13 09:11:25,业绩优良增长，小行业，大作为。冷门股，关注度低，换手率不够，很难上行。缓慢爬升中，赚不到快钱，没有量能之前，建议不要太多关注。哪天放量上涨了（百分之二十换手率）就可以进去了。
海川智能:关于涉及诉讼的公告,"https://guba.eastmoney.com/news,300720,964274255.html",2020-09-11 20:00:19,"公告日期：2020-09-12

证券代码：300720 证券简称：海川智能 公告编号：2020-065号

广东海川智能机器股份有限公司

关于涉及诉讼的公告

本公司及董事会全体人员保证信息披露的内容真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。

广东海川智能机器股份有限公司（以下简称“公司”）于近日收到广东省

佛山市顺德区人民法院送达的（2020）粤0606民初25170号《传票》及《民事起

诉状》等法律文件，现将具体情况公告如下；

一、本次诉讼案件的基本情况：

原告：佛山市顺德区北滘镇土地发展中心

被告：广东海川智能机器股份有限公司

诉讼事由：合同纠纷

管辖法院：佛山市顺德区人民法院

二、本次被诉的内容及其理由

1、原告诉讼事由

被告于2013年5月29日与佛山市顺德区国土城建和水利局（以下简称“出让

人”）签订《佛山市国有建设用地使用权出让合同》（以下简称“出让合
同”），受让位于佛山市顺德区北滘镇黄龙村西南工业区A-7-5号地块，用地面

积为10,033.88平方米，合同约定出让价款为603.00万元；2014年11月25日被告
与出让人就该地块签订了《佛山市国有建设用地使用权出让合同补充协议》。

出让合同补充协议约定本项目宗地建设项目在2015年5月1日前开工，在2016年5
月1日之前全部工程竣工并申请竣工验收；同时，公司与合同地块所属的北滘镇

土地储备发展中心签署《项目投资建设协议书》。根据投资协议书约定，公司

需支付该地块建设履约金合计150.51万元，建设履约金根据公司建设进度，分
三期退回给公司。

原告认为：约定考核期满后，原告考核发现被告存在以下违约行为：（1）
逾期203天竣工；（2）未依约按时实现固定资产总投资达标。《项目投资建设

协 议 书》 按 用地 面积 每 平方 米 150 元 的标 准约 定的 建 设履 约金 为 1,505,082.00元 ，被告应承担的违约责任如下：按协议第三之(二)点第2和第三之(四)的约定，被告逾期竣工原告应按建设履约金30%的额度承担违约责任，违约金为451,524.60元；（1）按协议第三之(二)点第3和第三之(四)的约定，被告未完成约定的实缴注册资本、固定资产总投资额度的应按建设履约金50%的额度承担违约责任，违约金为752,541.00元。

2、原告诉讼请求：

（1）请求判令被告支付逾期竣工违约金451,524.60元、实现固定资产总投资不达标违约金752,541.00元（合计1,204,065.60元）给原告；

（2）案件诉讼费用由被告承担。

关于上述相关事项，公司已发布公告《关于收到支付竣工违约金通知的公
告》（公告编号：2018-104号）。具体议案内容公告详见 2018 年 12 月 6日刊登
于中国证监会指定的创业板信息披露网站巨潮资讯网（www.cninfo.com.cn）的公告。

三、本次公告的诉讼对公司本期利润或期后利润的可能影响

针对本次涉诉事项，公司高度重视并将持续跟进该事项，针对原告《民事起诉状》中陈述的事实和理由，公司将做进一步核实，并聘请专业律师依法采取有效措施，努力维护公司及投资者权益。由于上述案件尚未开庭审理，本次诉讼事项对公司本期利润或期后利润等的影响具有不确定性，敬请广大投资者注意投资风险。

四、备查文件

《传票》及《民事起诉状》。

特此公告。

广东海川智能机器股份有限公司董事会

2020年9月11日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
流通股东砸盘,"https://guba.eastmoney.com/news,300720,963813819.html",2020-09-10 15:50:02,流通股东砸盘
多半年没涨过指数，你也狗熊到家了。,"https://guba.eastmoney.com/news,300720,963748907.html",2020-09-10 14:33:53,多半年没涨过指数，你也狗熊到家了。
前天刚启动，昨天和今天就被按在地板摩擦，心疼，昨天卖的双林股份买过来的,"https://guba.eastmoney.com/news,300720,963650850.html",2020-09-10 12:31:42,前天刚启动，昨天和今天就被按在地板摩擦，心疼，昨天卖的双林股份买过来的
炒小炒新，买业绩增长，有国家补助的股票也不行吗？,"https://guba.eastmoney.com/news,300720,963645514.html",2020-09-10 12:13:07,炒小炒新，买业绩增长，有国家补助的股票也不行吗？
业绩支撑，市值小，典型错杀股，明天起爆,"https://guba.eastmoney.com/news,300720,963735191.html",2020-09-10 14:23:55,业绩支撑，市值小，典型错杀股，明天起爆
割韭菜了,"https://guba.eastmoney.com/news,300720,963629668.html",2020-09-10 11:35:39,割韭菜了
成交量起来了，昨天创业板尾盘跳水，你没有大跳水，停牌的也是亏损的股票，你盘子这么,"https://guba.eastmoney.com/news,300720,963475193.html",2020-09-10 08:42:10,成交量起来了，昨天创业板尾盘跳水，你没有大跳水，停牌的也是亏损的股票，你盘子这么小，流动市值更小，有潜质！
基本面可以呀误杀了！,"https://guba.eastmoney.com/news,300720,963546329.html",2020-09-10 10:15:33,基本面可以呀 误杀了！
这两人可熟？,"https://guba.eastmoney.com/news,300720,963170697.html",2020-09-09 11:11:30,
十大流通股东中第二位李欣，第三位周信钢，大家可熟？有印象的就守着吧！,"https://guba.eastmoney.com/news,300720,963173246.html",2020-09-09 11:14:52,
海川智能:关于使用闲置自有资金进行国债逆回购的公告,"https://guba.eastmoney.com/news,300720,963333525.html",2020-09-09 15:58:33,"公告日期：2020-09-10

证券代码：300720 证券简称：海川智能 公告编号：2020-064号

广东海川智能机器股份有限公司

关于使用闲置自有资金进行国债逆回购的公告

本公司及董事会全体人员保证信息披露的内容真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。

广东海川智能机器股份有限公司（以下简称“公司”）于2020年4月23日召

开的第三届董事会第九次会议、第三届监事会第九次会议及2020年5月19日召开
的2019年年度股东大会审议通过了《关于增加自有资金进行现金管理额度的议

案 》 ，同 意公 司使 用 自有 资金 进行 现金 管 理的 额度 不超 过人 民 币 25,000 万元 。
在上述额度内，资金可以滚动使用，授权期限为自公司股东大会审议通过本议

案之日起至下一年度股东大会召开日。具体内容详见公司于2020年4月24日及
2020年5月20日在巨潮资讯网上刊登的《第三届董事会第九次会议决议公告》
（公告编号：2020-014号）、《第三届监事会第九次会议决议公告》（公告编
号 ： 2020-015 号） 、《 关于 增加 自有 资金 进行 现 金管 理额 度的 公告 》（ 公告 编
号 ： 2020-025 号） 及 《 2019 年 年 度股 东 大 会决 议 公告 》 （ 公告 编 号 ： 2020-034
号）。

近日，在以上决议授权范围内，公司根据经营情况使用闲置自有资金进行

国债逆回购投资，现就具体事宜公告如下：

一、本次国债逆回购的基本情况：

序号 购买品种 金额（万元） 认购日 到期日 年化收益率

1 28天国债逆回购 4,990 2020年9月8日 2020年10月5日 2.75%

2 91天国债逆回购 4,990 2020年9月8日 2020年12月7日 2.68%

二、投资收益与风险及风险控制措施

1、国债逆回购投资收益

由于国债逆回购利率远高于同期银行活期存款利率， 国债逆回购投资具有

明显的收益性。


2、国债逆回购投资风险

市场风险：金融市场受宏观经济环境的影响较大，当国内外经济形势发生变化时，相应的汇率和利率等市场价格出现波动，可能会对公司开展国债逆回购投资业务产生一定影响；利率风险：国债逆回购投资业务在初始成交之时利率即已锁定，收益大小也已确定，因此在逆回购到期日之间市场利率波动对已发生的交易没有影响；履约风险：公司拟开展的国债逆回购投资业务，系采用标准券方式的质押式回购交易，不存在履约风险。

3、风险控制措施

（1）公司严格按照《深圳证券交易所创业板股票上市规则》、《公司章程》等法规制度的要求进行投资。

（2）公司将结合生产经营、资金使用计划等情况，在授权额度内合理开展国债逆回购投资，并保证投资资金均为公司闲置自有资金。

（3）独立董事、监事会有权对资金使用情况进行监督与检查，必要时可以聘请专业机构进行审计。

（4）公司董事会负责根据中国证监会及深圳证券交易所的有关规定，及时履行信息披露义务。

三、对公司日常经营的影响

1、在保障公司正常生产经营资金需求的情况下，利用闲置自有资金进行国债逆回购投资活动，进一步提高公司自有闲置资金的使用效率，提高资产回报率， 增加公司收益，优化资产结构，为公司股东谋取更多的投资回报。

2、目前在深圳、上海证券交易所挂牌交易的国债逆回购产品具有安全性高、周期短而灵活、收益相对较高等优点，公司结合自身实际情况在适当的时机参与投资，既可实现较高的收益，也能确保公司日常生产经营活动所需资金不受影响。

特此公告。

广东海川智能机器股份有限公司董事会
2020年9月9日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
一旦震荡，主升浪就要来了[大笑]先准备底仓20手[鼓掌],"https://guba.eastmoney.com/news,300720,963349471.html",2020-09-09 16:53:10,一旦震荡，主升浪就要来了先准备底仓20手
强势股，何须急着兑现,"https://guba.eastmoney.com/news,300720,963258246.html",2020-09-09 14:12:30,强势股，何须急着兑现
不会搞个大长腿波？,"https://guba.eastmoney.com/news,300720,963254025.html",2020-09-09 14:06:25,想一想
庄太弱,"https://guba.eastmoney.com/news,300720,963189089.html",2020-09-09 11:42:42,庄太弱
今天天气好清凉,"https://guba.eastmoney.com/news,300720,963055222.html",2020-09-09 09:26:50,今天天气好清凉
行业高新和华信新材这两支小市值创业板注册制股票都大涨了，你昨天就启动了，今天开始,"https://guba.eastmoney.com/news,300720,963133859.html",2020-09-09 10:34:07,行业高新和华信新材这两支小市值创业板注册制股票都大涨了，你昨天就启动了，今天开始跌？而不是连板？
希望海川报道说多点业绩，每季度支出，收支，对于我们每个股东透明最重要，巴非特说的,"https://guba.eastmoney.com/news,300720,963000259.html",2020-09-08 23:42:55,希望海川报道说多点业绩，每季度支出，收支，对于我们每个股东透明最重要，巴非特说的，一个公司好坏最重要管理层是否诚实，透明公开
海川智能:关于收到政府补助的公告(2020/09/09),"https://guba.eastmoney.com/news,300720,962911402.html",2020-09-08 16:37:19,"公告日期：2020-09-09

证券代码：300720 证券简称：海川智能 公告编号：2020-063号

广东海川智能机器股份有限公司

关于收到政府补助的公告

本公司及董事会全体人员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

一、获取补助的基本情况

根据长沙市财政局、长沙市科学技术局《关于下达2019年认定高新技术企
业研发经费的通知》（长财教指【2020】23号），公司全资子公司湖南向日葵
软件开发有限公司符合长沙市2019年认定高新技术企业研发经费补贴要求，获
得政府补助资金20万元，公司已于近日收到上述政府补助资金。

二、补助的类型及其对上市公司的影响

1、补助的类型

根据《企业会计准则第16号-政府补助》的相关规定，与资产相关的政府补
助，是指企业取得的、用于购建或以其他方式形成长期资产的政府补助；与收
益相关的政府补助，是指除与资产相关的政府补助之外的政府补助。以上政府
补助资金为与收益相关的政府补助。

2、补助的确认和计量

按照《企业会计准则第 16 号-政府补助》等有关规定，公司拟将上述政府
补助资金计入其他收益20万元，最终的会计处理仍须以注册会计师年度审计确
认后的结果为准。

3、补助对上市公司的影响

本次收到的政府补助资金，预计对公司2020年度税前利润产生的影响为20
万元。

4、风险提示和其他说明

公司收到政府补助资金的具体会计处理及影响金额最终以注册会计师年度
审计确认后的结果为准。上述政府补助资金不具有持续性，敬请广大投资者注
意投资风险。

三、备查文件
1、相关政府批文；
2、收款凭证。
特此公告。

广东海川智能机器股份有限公司董事会
2020年9月8日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
300冷门股都炒起来了,"https://guba.eastmoney.com/news,300720,962916257.html",2020-09-08 16:57:23,300冷门股都炒起来了
海川智能盘中最高21.5元，股价连续两日创近一年新高,"https://guba.eastmoney.com/news,300720,962897033.html",2020-09-08 15:39:02,"9月8日，海川智能盘中最高价21.5元，股价连续两日创近一年新高。截至收盘，海川智能最新价为21.23元，上涨11.5%，全日成交金额达到1.18亿元，换手率13.83%。根据最新收盘价进行计算，海川智能总市值为22.93亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。"
买了一点点看看，明天不涨停就卖[大笑],"https://guba.eastmoney.com/news,300720,962881505.html",2020-09-08 15:00:18,买了一点点看看，明天不涨停就卖
明天跳空五个点以上拉涨停,"https://guba.eastmoney.com/news,300720,962877759.html",2020-09-08 14:55:35,明天跳空五个点以上拉涨停
买了三个创业板没有一个板的[滴汗][滴汗][滴汗][滴汗],"https://guba.eastmoney.com/news,300720,962797855.html",2020-09-08 13:09:52,买了三个创业板没有一个板的
待会拉涨停，大家快进,"https://guba.eastmoney.com/news,300720,962860056.html",2020-09-08 14:32:12,待会拉涨停，大家快进
稳住,"https://guba.eastmoney.com/news,300720,962794400.html",2020-09-08 13:05:02,稳住
这是大单等出货,"https://guba.eastmoney.com/news,300720,962747945.html",2020-09-08 11:09:46,这是大单等出货
海川智能:关于2018年股票期权激励计划到期未行权期权注销完成的公告,"https://guba.eastmoney.com/news,300720,961989347.html",2020-09-04 16:28:52,"公告日期：2020-09-05

证券代码：300720 证券简称：海川智能 公告编号：2020-062 号
广东海川智能机器股份有限公司

关于 2018 年股票期权激励计划到期未行权期权注销
完成的公告

本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。

广东海川智能机器股份有限公司（以下简称“公司”）于 2020 年 8 月 27
日召开的第三届董事会第十一次会议及第三届监事会第十一次会议，审议通过了《关于注销公司 2018 年股票期权激励计划已过行权期但尚未行权的股票期权的议案》。根据公司《2018 年股票期权激励计划（草案）》规定，公司股权激励计
划首次授予股票期权的第一个行权期行权期限为 2019 年 7 月 23 日至 2020 年 7
月 22 日。截至本次激励计划首次授予股票期权的第一个行权期届满之日，激励对象共计自主行权 0 万份，到期未行权 67.20 万份。公司依照规定将该等到期未行权的当期股票期权予以注销。本次注销完成后，本次激励计划有效期内剩余的股票期权数量为 57.60 万份，激励对象 24 人。

以上公告具体内容详见公司于 2020 年 8 月 28 日在巨潮资讯网上刊登的《第
三届董事会第十一次会议决议公告》（公告编号：2020-052 号）、《第三届监事会第十一次会议决议公告》（公告编号：2020-053 号）及《关于注销公司 2018 年股票期权激励计划已过行权期但尚未行权的股票期权的公告》（公告编号：2020-056 号）。

经公司申请，中国证券登记结算有限责任公司深圳分公司审核确认，需要办理注销的股票期权已于2020年9月4日办理完毕。

特此公告。

广东海川智能机器股份有限公司董事会
2020 年 9 月 4 日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
下午人气排名估计会到100以内，拭目以待吧[微笑][微笑][看多][看多],"https://guba.eastmoney.com/news,300720,962707510.html",2020-09-08 10:24:04,下午人气排名估计会到100以内，拭目以待吧
今天涨停,"https://guba.eastmoney.com/news,300720,962721200.html",2020-09-08 10:38:08,今天涨停
继续加一点不敢多买,"https://guba.eastmoney.com/news,300720,962673799.html",2020-09-08 09:49:58,继续加一点不敢多买
不要射我明天回来[大笑][大笑][大笑][大笑],"https://guba.eastmoney.com/news,300720,962393780.html",2020-09-07 13:07:25,不要射我明天回来
给我顶住,"https://guba.eastmoney.com/news,300720,962655908.html",2020-09-08 09:34:52,给我顶住
竞价买入,"https://guba.eastmoney.com/news,300720,962648609.html",2020-09-08 09:24:32,竞价买入
往下五个点往上几十个点刺激,"https://guba.eastmoney.com/news,300720,962650255.html",2020-09-08 09:26:51,往下五个点往上几十个点刺激
快快下来,"https://guba.eastmoney.com/news,300720,962648318.html",2020-09-08 09:24:06,快快下来
快快下来不然又要竞价买入了,"https://guba.eastmoney.com/news,300720,962647233.html",2020-09-08 09:21:51,快快下来不然又要竞价买入了
套了再说,"https://guba.eastmoney.com/news,300720,962648684.html",2020-09-08 09:24:42,套了再说
干嘛高开,"https://guba.eastmoney.com/news,300720,962645207.html",2020-09-08 09:18:04,干嘛高开
海川智能盘中最高19.85元，股价创近一年新高,"https://guba.eastmoney.com/news,300720,962502716.html",2020-09-07 15:26:38,"9月7日，海川智能盘中最高价19.85元，股价创近一年新高。截至收盘，海川智能最新价为19.04元，上涨1.17%，全日成交金额为7019.79万元，换手率8.72%。根据最新收盘价进行计算，海川智能总市值为20.56亿元。
Choice数据显示，海川智能近一年的前次股价高点出现在2020年8月31日，当日最高价为19.06元(前复权)，后市未能突破前次高点，股价最低于2020年9月1日下探17.9元(前复权)。以最低点为区间起点计算，2020年9月1日至2020年9月7日，海川智能区间上涨4.44%。
横向与市场指数和所属行业进行比较，2020年9月1日至2020年9月7日区间内，创业板指同期下跌3.97%，申万二级行业仪器仪表同期下跌0.02%。个股表现跑赢创业板指，强于所属申万行业指数。
市场汇总
从全市场来看，9月7日沪深两市共有天山生物、法兰泰克、华夏航空等167只股票价格创近一年新高。其中天山生物股价已连续十日创下近一年盘中最高价。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
不要射,"https://guba.eastmoney.com/news,300720,962417142.html",2020-09-07 13:42:03,不要射
来个20cm好不好呀？[鼓掌],"https://guba.eastmoney.com/news,300720,962371560.html",2020-09-07 11:39:08,来个20cm好不好呀？
去了凯发电气,"https://guba.eastmoney.com/news,300720,962317511.html",2020-09-07 10:23:48,去了凯发电气
去凯发电气了[大笑][大笑][大笑][大笑],"https://guba.eastmoney.com/news,300720,962320526.html",2020-09-07 10:27:31,去凯发电气了
小川川要明天才有惊喜,"https://guba.eastmoney.com/news,300720,962309793.html",2020-09-07 10:14:47,小川川要明天才有惊喜
兄弟们搞起来阿,"https://guba.eastmoney.com/news,300720,962289820.html",2020-09-07 09:53:04,兄弟们搞起来阿
什么垃圾,"https://guba.eastmoney.com/news,300720,962277885.html",2020-09-07 09:39:38,什么垃圾
搞个二十点,"https://guba.eastmoney.com/news,300720,962273155.html",2020-09-07 09:33:46,搞个二十点
看着涨势，要涨停了！,"https://guba.eastmoney.com/news,300720,962025964.html",2020-09-04 20:27:57,看着涨势，要涨停了！
300720海川智能，上破历史最高价44元是一种必然！长线后复权价我将看到64元,"https://guba.eastmoney.com/news,300720,960939028.html",2020-09-02 05:00:49,300720海川智能，上破历史最高价44元是一种必然！长线后复权价我将看到64元以上！lsssl--刘氏十三浪：祝君投资顺利，不断走向成功！ 2020.9.2 西安
今天不二十点下个星期肯定二十点,"https://guba.eastmoney.com/news,300720,961822912.html",2020-09-04 10:33:41,今天不二十点下个星期肯定二十点
牛逼二十点吗,"https://guba.eastmoney.com/news,300720,961755439.html",2020-09-04 09:21:18,牛逼二十点吗
