标题,链接,发布时间,内容
600137:浪莎股份股票交易异常波动公告,"https://guba.eastmoney.com/news,600137,227455414.html",2015-12-01 16:30:20,"公告日期：2015-12-02
证券代码： 600137 股票简称：浪莎股份 编号：临 2015-052

四川浪莎控股股份有限公司

股票交易异常波动公告

本公司董事会及全体董事保证本公告内容不存在任何虚假记载、

误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承

担个别及连带责任。

重要内容提示： 

？

公司股票交易连续两个交易日内日收盘价格跌幅偏离值累计

超过 20%， 属于股票交易异常波动

？

经公司自查并向控股股东及实际控制人发函查证回复，不存

在应披露而未披露的重大信息

一、 股票交易异常波动的具体情况

四川浪莎控股股份有限公司（以下简称：“公司”、“本公司”）

股票交易于 2015 年 11 月 30 日、 12 月 1 日连续两个交易日内日收

盘价格跌幅偏离值累计超过 20%，触及《上海证券交易所交易规则》

规定的异常波动标准，属于股票交易异常波动。

二、 公司关注并核实的相关情况

针对公司股票交易异常波动，经公司自查并向公司控股股东及

实际控制人发函查证，现将核实情况公告如下：

（ 一）公司市场环境或行业政策未发生重大调整、生产成本和销

售等情况亦未出现大幅波动、内部生产经营秩序正常、近期未签订或

正在磋商重大合同，也无在为产业转型升级投资新项目等。

（二）公司前期披露的信息不存在需要更正、补充之处，经向公

司控股股东及实际控制人问询并书面回函确认： 本公司、公司控股

股东及实际控制人不存在应披露而未披露的重大信息，包括但不限

于重大资产重组、发行股份、上市公司收购、债务重组、业务重组、

资产剥离和资产注入等重大事项。

（三）经查证，未发现近期公共传媒报道了可能或者已经对公司

股票交易价格产生较大影响的未公开重大信息。

三、 董事会声明及相关方承诺

（一）公司董事会声明：除前述第二部分涉及的披露事项外，本

公司没有任何根据《股票上市规则》等有关规定应披露而未披露的事

项或与该等事项有关的筹划和意向，董事会也未获悉根据《股票上市

规则》等有关规定应披露而未披露的、对本公司股票交易价格可能产

生较大影响的信息。

（二）公司承诺自 2015 年 8 月 25 日起，六个月内不再筹划非公

开发行股份事项，以及公司控股股东承诺自 2015 年 7 月 10 日起六个

月内不通过二级市场减持公司股票正在正常履行中外，公司、控股股

东及实际控制人无其他需承诺履行事项。 

四、相关风险提示

（一）公司前期披露为实现公司战略发展提升，向互联网文化产

业领域转型，拟与专业第三方共同投资设立浪莎文化有限责任公司。

截止公告日专业第三方仍未确定，相关投资协议亦未签订，该事项仍

存在不确定性。

（二）目前公司无重大事项，或认为公司股价波动情况严重背离

公司经营情况等事项发生。同时，公司指定的信息披露报刊为《上海

证券报》及上海证券交易所网站（ http://www.sse.com.cn），有关

公司信息均以在上述指定媒体刊登的信息为准。

基于公司相关风险提示，敬请广大投资者理性投资，注意投资风

险。

特此公告。

四川浪莎控股股份有限公司

董 事 会

2015 年 12 月 1 日
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
让你们彻底的见识一下什么叫机构利益输送给私募与游资。基金能买吗艹,"https://guba.eastmoney.com/news,600137,227444800.html",2015-12-01 15:52:39,让你们彻底的见识一下什么叫机构利益输送给私募与游资。基金能买吗艹
求昨日跌停价买入的小散心里阴影的面积,"https://guba.eastmoney.com/news,600137,227441309.html",2015-12-01 15:41:55,求昨日跌停价买入的小散心里阴影的面积
这股绝对有猫腻，就出一千多万总共就跌停，到底是怎么了,"https://guba.eastmoney.com/news,600137,227411240.html",2015-12-01 14:42:59,这股绝对有猫腻，就出一千多万总共就跌停，到底是怎么了
突破42，今天就有点戏唱了,"https://guba.eastmoney.com/news,600137,227368018.html",2015-12-01 13:47:48,RT，突破42也许就有机会u
跌不下去了。即将起飞[胜利],"https://guba.eastmoney.com/news,600137,227358982.html",2015-12-01 13:36:13,跌不下去了。即将起飞
如能忘掉渴望。岁月长衣衫[献花],"https://guba.eastmoney.com/news,600137,227327257.html",2015-12-01 12:16:21,如能忘掉渴望。岁月长衣衫
看好到39元，不解释,"https://guba.eastmoney.com/news,600137,227328895.html",2015-12-01 12:24:37,机构手法我太清楚了。做超短线的，一两日游的别抱太大希望
最近股市怎么样,"https://guba.eastmoney.com/news,600137,915116827.html",2015-12-01 11:23:00,"最近股市怎么样 
浪莎股份
浪莎股份：公司股票目前价位已偏离大盘，请理性投资，注意投资风险。谢谢！
(来自上证e互动)答复时间 2015-12-01 11:23:00"
请问，截至11月30日收盘，公司的股东人数是多少？谢谢您了,"https://guba.eastmoney.com/news,600137,915116840.html",2015-12-01 11:21:00,"请问，截至11月30日收盘，公司的股东人数是多少？谢谢您了 
浪莎股份
浪莎股份：经查询：截至11月30日，公司的股东人数为9460户左右。谢谢！
(来自上证e互动)答复时间 2015-12-01 11:21:00"
请问，截至11月30日，公司的股东人数是多少？谢谢,"https://guba.eastmoney.com/news,600137,915116842.html",2015-12-01 11:20:00,"请问，截至11月30日，公司的股东人数是多少？谢谢 
浪莎股份
浪莎股份：经查询：截至11月30日，公司的股东人数为9460户左右。谢谢！
(来自上证e互动)答复时间 2015-12-01 11:20:00"
今天怎么走？[想一下],"https://guba.eastmoney.com/news,600137,227232878.html",2015-12-01 09:20:40,今天怎么走？
说点实在的，机构即使在这高位接盘坑定不会马上拉的，如果此股有消息，那也得等一个月,"https://guba.eastmoney.com/news,600137,227304576.html",2015-12-01 11:13:19,说点实在的，机构即使在这高位接盘坑定不会马上拉的，如果此股有消息，那也得等一个月至少
跌停 出货法 看见反弹就出吧,"https://guba.eastmoney.com/news,600137,227064545.html",2015-11-30 16:32:04,跌停 出货法 看见反弹就出吧
出货大量,"https://guba.eastmoney.com/news,600137,227117903.html",2015-11-30 20:35:27,出货大量
该股已死除非换庄,"https://guba.eastmoney.com/news,600137,227029627.html",2015-11-30 14:47:55,该股已死除非换庄
还有5个跌停？,"https://guba.eastmoney.com/news,600137,226982952.html",2015-11-30 13:35:36,还有5个跌停？
不用说，明天一字跌停。,"https://guba.eastmoney.com/news,600137,227139766.html",2015-11-30 22:09:55,不用说，明天一字跌停。
浪莎股份有妖股的气质。此股刚刚拉起一个平台，机构接力大笔买入，游资获利出逃。今天,"https://guba.eastmoney.com/news,600137,227089068.html",2015-11-30 18:12:47,"浪莎股份有妖股的气质。此股刚刚拉起一个平台，机构接力大笔买入，游资获利出逃。今天借大盘动荡洗盘，明天高开高走,有望涨停。浪莎盘子不大，换手充分，大股东7月承诺6月内不减持，近期有望借大市震荡整理之际，成为市场瞩目的妖王…"
奶奶的，补跌也不是这种补法吧，看不下去了明天拉涨停进行生态平衡,"https://guba.eastmoney.com/news,600137,227119104.html",2015-11-30 20:41:23,奶奶的，补跌也不是这种补法吧，看不下去了明天拉涨停进行生态平衡
调整 调整，切勿慌乱,"https://guba.eastmoney.com/news,600137,227110485.html",2015-11-30 19:59:33,浪莎 ，节节浪
1130浪莎股份,"https://guba.eastmoney.com/news,600137,227107897.html",2015-11-30 19:47:23,强势股，活跃度1-1--10；
主力今天风格和周四很像，上次是尾盘强压至5日均线，第二天逆势托盘拉升，今天也是暴,"https://guba.eastmoney.com/news,600137,226988306.html",2015-11-30 13:43:18,主力今天风格和周四很像，上次是尾盘强压至5日均线，第二天逆势托盘拉升，今天也是暴力咂到10日均线，不用这种跌停咂法 根本下不到10日均线，这样让日线走的更自然些。 如果是主力想出货 没必要这么早就咂跌停，大可慢慢晃 随大盘指数拉一点出一点，义乌公司炒起来大都比较猛，后面应该有故事。
燕雀安知鸿鹄之志,"https://guba.eastmoney.com/news,600137,224800945.html",2015-11-23 15:22:44,"道不同,不相为谋。"
妖王600137,"https://guba.eastmoney.com/news,600137,227019949.html",2015-11-30 14:33:57,请看收盘~
现在压盘的简直不是人,"https://guba.eastmoney.com/news,600137,227019378.html",2015-11-30 14:32:50,现在压盘的简直不是人
胆大可赚钱,"https://guba.eastmoney.com/news,600137,227018181.html",2015-11-30 14:31:06,胆大可赚钱
加油[拜神][拜神][拜神][拜神][拜神][拜神],"https://guba.eastmoney.com/news,600137,227017203.html",2015-11-30 14:29:21,加油
封单在变小，有敢火中取栗的么,"https://guba.eastmoney.com/news,600137,226984562.html",2015-11-30 13:37:37,封单在变小，有敢火中取栗的么
赚钱的，差不多解套的都快跑了吧，把主力套在山上放哨。 等鬼子来[牛],"https://guba.eastmoney.com/news,600137,222994302.html",2015-11-18 10:10:31,"赚钱的，差不多解套的都快跑了吧，把主力套在山上放哨。
等鬼子来"
周一大盘反弹，因为券商杀跌力量基本释放完毕，封单都不大，只是恐慌情绪所导致！,"https://guba.eastmoney.com/news,600137,226713103.html",2015-11-29 10:22:37,周一大盘反弹，因为券商杀跌力量基本释放完毕，封单都不大，只是恐慌情绪所导致！
开始跳,"https://guba.eastmoney.com/news,600137,226195884.html",2015-11-27 14:41:12,
情况不妙像在逃走庄,"https://guba.eastmoney.com/news,600137,226191734.html",2015-11-27 14:39:35,情况不妙像在逃走庄
飞了,"https://guba.eastmoney.com/news,600137,226144473.html",2015-11-27 13:55:05,飞了
箭在弦上,"https://guba.eastmoney.com/news,600137,226144149.html",2015-11-27 13:54:28,不得不发
要涨停了 赶紧买,"https://guba.eastmoney.com/news,600137,226058666.html",2015-11-27 11:11:23,快
明天开盘还要跌！,"https://guba.eastmoney.com/news,600137,224875285.html",2015-11-23 21:31:53,明天开盘还要跌！
三百年前买不着，今天买着了，买着了发财了，20元目标价马上就要到来了！,"https://guba.eastmoney.com/news,600137,225740001.html",2015-11-26 14:38:37,三百年前买不着，今天买着了，买着了发财了，20元目标价马上就要到来了！
坚决不卖，85以上,"https://guba.eastmoney.com/news,600137,225534961.html",2015-11-25 23:40:02,别让主力吓到
午夜屠囚 这狗老是来我大万家吧找喷，特么和你有罪啊，看见别人停牌就嫉妒？ 你的心,"https://guba.eastmoney.com/news,600137,225508124.html",2015-11-25 21:00:25,午夜屠囚 这狗老是来我大万家吧找喷，特么和你有罪啊，看见别人停牌就嫉妒？ 你的心胸得多小，你好意思么。
85 向上冲 一股作浪,"https://guba.eastmoney.com/news,600137,225490607.html",2015-11-25 19:33:45,节节高
浪莎 接着上攻,"https://guba.eastmoney.com/news,600137,225460642.html",2015-11-25 16:55:37,攻击高点
跑了,"https://guba.eastmoney.com/news,600137,225427507.html",2015-11-25 14:58:05,[不赞]
TMD真是买什么跌什么，庄真够贱啊！[傲][傲][傲],"https://guba.eastmoney.com/news,600137,225418737.html",2015-11-25 14:47:28,TMD真是买什么跌什么，庄真够贱啊！
一字断魂刀,"https://guba.eastmoney.com/news,600137,225407345.html",2015-11-25 14:32:40,一字断魂刀
要涨停了,"https://guba.eastmoney.com/news,600137,225393889.html",2015-11-25 14:14:19,要涨停了
不到3000手压盘，我们一人买1手，我先来10手！,"https://guba.eastmoney.com/news,600137,225392781.html",2015-11-25 14:12:48,
听说老板澳门赌博被人做了局,"https://guba.eastmoney.com/news,600137,225383552.html",2015-11-25 14:01:19,听说！要换大股东呢
决定坚守，如果跌停，我就再补,"https://guba.eastmoney.com/news,600137,225382585.html",2015-11-25 14:00:03,决定坚守，如果跌停，我就再补
现在好诡异，不在沉默中爆发就在沉默中毁灭,"https://guba.eastmoney.com/news,600137,225278390.html",2015-11-25 10:31:43,现在好诡异，不在沉默中爆发就在沉默中毁灭
庄家为什么不出货？ ？？？？？？,"https://guba.eastmoney.com/news,600137,225136608.html",2015-11-24 18:28:07,庄家为什么不出货？ ？？？？？？
浪莎 洗它们出局,"https://guba.eastmoney.com/news,600137,225178255.html",2015-11-24 22:14:19,洗洗更健康
丢人,"https://guba.eastmoney.com/news,600137,225058751.html",2015-11-24 14:12:55,丢人
冲吧，涨停！,"https://guba.eastmoney.com/news,600137,225026232.html",2015-11-24 13:18:14,冲吧，涨停！
是不是要跳水了？,"https://guba.eastmoney.com/news,600137,224702150.html",2015-11-23 11:39:02,是不是要跳水了？
浪莎这个换手率咋了？操盘手咋不对倒做成交量？,"https://guba.eastmoney.com/news,600137,83717826.html",2013-07-29 13:27:31,停牌了？
遇头不过头 手中股票不能留,"https://guba.eastmoney.com/news,600137,224871903.html",2015-11-23 21:13:03,88垃圾
将它们洗下车,"https://guba.eastmoney.com/news,600137,224891016.html",2015-11-23 23:12:32,跌十元，洗它们下车
是为了补缺口吗,"https://guba.eastmoney.com/news,600137,224800387.html",2015-11-23 15:21:20,是为了补缺口吗
像600137一样，先来一个涨停板再公告高送转，第二天有又来个一字板！然后洗一冼,"https://guba.eastmoney.com/news,600137,224856055.html",2015-11-23 19:45:00,"像600137一样，先来一个涨停板再公告高送转，第二天有又来个一字板！然后洗一冼再拉二个涨停板！[不屑][不屑][不屑][不屑]
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/11/23 12:35:00锦泓集团吧"
这周维稳，下周继续攀升，浪莎浪一个给他们看,"https://guba.eastmoney.com/news,600137,224838314.html",2015-11-23 18:06:37,这周大盘下跌，资金出逃严重，12.9好转
坚持住，主力都没出货，下午会翻红的,"https://guba.eastmoney.com/news,600137,224668616.html",2015-11-23 10:42:34,坚持住，主力都没出货，下午会翻红的
看看动态市盈率3460倍600652两年内的升幅2,"https://guba.eastmoney.com/news,600137,218845523.html",2015-11-15 18:03:41,中盘垃圾股在这两年也有将近10倍的升幅
巨方金融与浪莎股份达成战略合作,"https://guba.eastmoney.com/news,600137,210098163.html",2015-11-02 18:54:36,"10月26日（周一），巨方金融总经理/董事路东方先生与浪莎控股集团翁荣金董事长在浪莎集团总部签署战略合作协议，正式建立战略合作伙伴关系。推动中国首个【财富日】唤醒国人的财富意识！ 17

巨方金融与浪莎股份达成战略合作

　　10月26日（周一），巨方金融总经理/董事路东方先生与浪莎控股集团翁荣金董事长在浪莎集团总部签署战略合作协议，正式建立战略合作伙伴关系。

　　双方将在今后的整体布局，市场协同，资本运作等各方面进行全方位的合作。巨方金融接下来将为巨方全国分公司，合作伙伴，学员全面，大力的引进资本市场项目！与其共进，共赢！



　　巨方金融是从事财商教育，投融资咨询，项目招商策划，中小企业上市辅导，金融服务专业化的咨询服务平台！目前，巨方金融的核心团队从3个合伙人与4位员工，一年时间在全国开设了68家分公司、100多个分支结构！核心团队9人，讲师团队20人，每月在全国开办大型活动【巨方金融 财富场】100多场次，直接影响帮助过的学员超过3万人！""巨方""人创办了巨方创业基金、巨方金融财富场杂志、中国财富年会大型研讨会！推动中国首个【财富日】唤醒国人的财富意识！"
哈哈，跌了,"https://guba.eastmoney.com/news,600137,224723621.html",2015-11-23 13:06:50,哈哈，跌了
我被洗出来了,"https://guba.eastmoney.com/news,600137,224674323.html",2015-11-23 10:50:59,我被洗出来了
周五涨停板全仓追入的，周一有肉吗？,"https://guba.eastmoney.com/news,600137,224545531.html",2015-11-22 17:30:02,这个股吧真的太冷清了，人都去哪里了？？？
猪庄要众庄狗尽一切手段唱空忽悠配合震荡洗盘,"https://guba.eastmoney.com/news,600137,211512262.html",2015-11-09 12:22:15,"猪庄已下死命令,在这拨震荡向上的中级行情中,要众庄狗捣乱唱空浪莎,
配合猪庄震荡洗盘,忽悠众股东在浪莎的主升浪来临之前下车,
如果忽悠唱空不力,就拎着包袱滚蛋!"
大量肾上腺激素急升的庄狗跳出来狂吠俺好开心！,"https://guba.eastmoney.com/news,600137,157207467.html",2015-04-09 21:25:03,"浪莎特大的资本运作就快来临 ！优秀公司暂时“危机”就是抄底潜伏的好时机！ 
调整正是吸筹的大好机会！需要做的就是：忽视短期波动，购买未来！
在个股业绩最坏时买入！业绩最好时清仓就是在赌场赚钱的唯一真理 ！ 
主力骗筹的4种手段 :
做庄成功的首要1环是在低位吸到大量的廉价筹码，特别是大大低于股价正常的波动区间的筹码，因此主力通常会利用散户的恐惧心理，不断抛出极具杀伤力的『空头炸弹』，来诱骗散户手中的筹码，具体说，
其常用的骗筹方法主要有之...
1、公司公告债务缠身，主力吸货时，上市公司公告债务官司缠身的消息，给人的感觉这家公司马上要倒闭破产，其实这不过是主力的『苦肉计』。
2、公司公告由于自然灾害等原因的影响，中期(或年报)业绩将受到严重影响。股市上的陷阱重重，投资者1不小心便会掉入陷阱里，因此，对上市公司的公告，往往需慎重理解，当股价开始飞涨，公司连忙出来公告『没有应当披露而未披露的消息，请大家注意风险』，其真实含义往往是『有重大未披露的消息，此时买入并无风险』。从历史的经验看，上市公司公告的『重大利空消息』时，往往是重大的买入机会。
3、公司公告将出现严重亏损。并非所有公告亏损的个股都能变成黑马，但不少黑马确实是从那些让人避之唯恐不及的亏损股中诞生。如ST长控（600137），ST仁以及（000650）。大家可特别关注那些公告亏损之后股价连续跳空下行，随后在低位连续放量的个股，此类个股多是主力利用『亏损炸弹』来骗筹。
4、公司公告将被ST或暂停上市。要想在低位骗走其筹码并非易事，ST制度变相帮了庄家的1个大忙，主力利用人们对ST的恐惧将股价大幅打低，再在低位将筹码11笑纳，随即又展开1座座的『造山运动』。"
像600137一样，你们卖掉的一定会气吐血！,"https://guba.eastmoney.com/news,600137,224673435.html",2015-11-23 10:50:01,"像600137一样，你们卖掉的一定会气吐血！
招财满腹得金牌
气死部份骂娘的，气死部分看空说拉圾的！
气死部份骂娘的，气死部分看空说拉圾的！
2015/11/23 10:26:49锦泓集团吧"
沪市7年前从1664点起步5支超小盘老股的升幅,"https://guba.eastmoney.com/news,600137,210589260.html",2015-11-04 16:04:52,"浪莎的升幅才3倍左右,其他4支都是10倍以上的升幅"
有种就跌停开盘,"https://guba.eastmoney.com/news,600137,224620119.html",2015-11-23 09:19:51,有种就跌停开盘
肺腑之言说几句600137！！！,"https://guba.eastmoney.com/news,600137,212529623.html",2015-11-12 16:58:04,每天滚动操作！！！一次降个1元多好的时候2元多，最不好也能80毛钱！！！每天大胆做吧！机会多多！等你成本下到10元以下，股价上到50以上飞飞飞的时候，给别人留点汤喝慢慢撤退！！！前提是别超过三分之一仓，那样你就有整仓T的本钱！！！恭喜大家发财！！！呵呵！！！
怎么就是封不住呢,"https://guba.eastmoney.com/news,600137,224196224.html",2015-11-20 13:49:10,怎么就是封不住呢
好比甘蔗的浪莎,"https://guba.eastmoney.com/news,600137,224574145.html",2015-11-22 21:41:23,一节一节往上
600137:浪莎股份关于全资子公司获得政府奖励补助的提示性公告,"https://guba.eastmoney.com/news,600137,134625996.html",2014-12-08 15:56:00,"公告日期：2014-12-09
　　证券代码：600137股票简称：浪莎股份编号：临2014-025
四川浪莎控股股份有限公司
关于全资子公司获得政府奖励补助的提示性公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。
四川浪莎控股股份有限公司全资子公司浙江浪莎内衣有限公司（以下简称“浪莎内衣”）近日先后收到浙江省义乌市政府2013年度第二批开放型经济奖励资金等1,119,071.13元，现将浪莎内衣四季度收到的各种政府奖励补助资金公告如下：
一、获得补助的基本情况
浪莎内衣2014年第三季度先后收到义乌市政府拨付各种政府奖励补助资金明细：
1、2013年俄罗斯轻纺展资金补助44,000.00元，到账时间为2014年10月16日。
2、2013年美国秋季拉斯维加斯服装及面料展资金补助24,000.00元，到账时间为2014年10月23日。
3、中国出口信用保险财政补助资金79,520.00元，到账时间为2014年11月21日。
4、2013年度城镇土地使用税减免奖励资金586,366.40元，到账时间为2014年11月25日。
5、2013年度地方水利建设基金减免奖励资金305,184.77元，到账时间为2014年11月26日。
6、2013年度第二批开放型经济奖励补助资金80,000.00元，到账时间为2014年12月5日。
以上金额合计1,119,071.13元。
截止本公告日，2014年浪莎内衣已累计收到义乌市政府拨付各种政府奖励补助资金2,203,065.55元。
三、补助的类型及其对公司的影响
浪莎内衣收到各种政府奖励补助资金属于非资产相关的政府补助。根据《企业会计准则第16号——政府补助》相关规定：浪莎内
衣2014年度获得政府奖励补助，计入公司年度损益，对公司年度损益产生积极影响。
四、备查文件
1、关于拨付2013年俄罗斯轻纺展资金补助的通知；
2、关于办理2013年度第二批开放型经济奖励资金拨付的通知；
3、2013年度城镇土地使用税退税申请表及收款通知；
4、2013年度地方水利建设基金退税申请表及收款通知。
特此公告。
四川浪莎控股股份有限公司
董事会
2014年12月8日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
600137:浪莎股份关于所属公司通过高新技术企业重新认定的提示性公告,"https://guba.eastmoney.com/news,600137,148397037.html",2015-02-12 15:52:00,"公告日期：2015-02-13
　　 证券代码：600137 股票简称：浪莎股份 编号：临2015-003

四川浪莎控股股份有限公司关于所属公司

通过高新技术企业重新认定的提示性公告

本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。

四川浪莎控股股份有限公司所属全资子公司浙江浪莎内衣有限公司（以下简称“浪莎内衣”），近日收到科学技术部火炬高新技术产业开发中心下发的《关于浙江省2014年第二批高新技术企业备案的复函》（国科火字【2015】31号），浪莎内衣被认定为浙江省2014年第二批高新技术企业。下发文中列示浪莎内衣的《高新技术企业证书》编号为：ＧＲ201433000918，发证时间为：2014年10月2７日，有效期三年。

浪莎内衣本次高新技术企业的认定系原证书有效期满所进行的重新认定。根据相关规定，浪莎内衣将自2014年起连续三年享受国家关于高新技术企业的相关优惠政策，企业所得税按15%的税率缴纳。

根据国家税务总局（2011）第4号公告《关于高新技术企业资格复审期间企业所得税预缴问题的公告》，2014年浪莎内衣已按15%的税率预缴企业所得税，因此，以上税收优惠政策不影响公司2014年全年的盈利水平。

特此公告。

四川浪莎控股股份有限公司

董 事 会

2015年２月12日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
